name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in,found_year
Lompos,10.92,male,Unknown Mix,2011-01-03,2011-01-03,2011-02-01,white,medium,medium,no,yes,yes,yes,yes,yes,unknown,both flat and garden,2011
Szilveszter,10.33,male,Hound Mix,2011-01-02,2011-01-31,2011-01-30,black and brown,short,large,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2011
Picur,9.25,female,Unknown Mix,2010-10-09,2010-10-09,2011-02-01,black,short,medium,yes,yes,yes,yes,yes,unknown,yes,both flat and garden,2010
Kicsi,10.17,female,Unknown Mix,2010-10-03,2010-10-03,2011-02-01,brown,medium,small,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Zita,10.5,female,Unknown Mix,2010-10-03,2010-10-03,2011-02-01,black,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Tücsök,11.83,female,Unknown Mix,2010-04-03,2010-04-03,2011-02-01,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Van Gogh,13.92,male,Bearded Collie Mix,2010-02-01,2010-02-01,2011-01-31,black and white,short,medium,yes,no,yes,yes,yes,yes,unknown,garden,2010
Bogica,10.83,female,Pumi Mix,2011-01-20,2011-01-31,2011-01-30,black,medium,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2011
Vidor,9.08,male,Unknown Mix,2010-12-03,2010-12-03,2011-02-01,yellow-brown,short,small,no,yes,yes,yes,yes,yes,yes,garden,2010
Mázas,9.25,female,Unknown Mix,2010-11-03,2010-11-03,2011-02-01,brown,medium,small,no,yes,yes,yes,yes,yes,yes,flat,2010
Albert,9.5,male,Bernese Mountain Dog Mix,2011-01-21,2011-01-31,2011-01-30,black and white,long,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2011
Gigi,9.92,female,Unknown Mix,2011-01-03,2011-01-03,2011-02-01,white,short,medium,yes,yes,yes,yes,yes,yes,unknown,garden,2011
Bojszi,11.83,male,Unknown Mix,2010-11-02,2011-01-31,2011-01-30,brown,short,large,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Zoé,11.92,female,German Shepherd Dog Mix,2010-11-03,2010-11-03,2011-02-01,brown,short,medium,yes,yes,yes,yes,yes,yes,unknown,garden,2010
Kata,9.25,female,Unknown Mix,2010-10-01,2010-10-01,2011-01-31,apricot,short,medium,unknown,no,yes,yes,yes,yes,yes,garden,2010
Lina,10.92,female,Unknown Mix,2010-05-01,2010-05-01,2011-01-07,apricot,short,small,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Ramszesz,17.83,male,Unknown Mix,2010-10-03,2010-10-03,2011-01-04,brown,short,medium,no,unknown,unknown,unknown,unknown,unknown,unknown,garden,2010
Talált Kuvasz,11.83,male,Kuvasz,2011-01-20,2011-01-20,2011-01-24,white,medium,large,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2011
Portás,10.92,male,Hound Mix,2010-12-25,2010-12-25,2011-01-11,sable,short,large,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,2010
Gentleman,14.92,male,Unknown Mix,2010-12-25,2010-12-25,2011-01-11,saddle back,short,large,unknown,unknown,yes,no,no,yes,unknown,garden,2010
Dora,9.5,female,Unknown Mix,2010-10-10,2010-10-10,2011-01-07,brown,medium,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Virág,10.83,female,Unknown Mix,2011-01-20,2011-01-20,2011-01-23,yellow,short,medium,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2011
Konrád,12.33,male,Unknown Mix,2010-10-15,2010-10-15,2011-01-22,black,short,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Zsuzsi,9.92,female,Terrier Mix,2010-09-20,2010-09-20,2011-01-04,apricot,short,large,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Bori,10.5,female,"German Shepherd Dog, Rottweiler Mix",2010-10-03,2010-10-03,2011-01-04,brown,short,medium,no,yes,unknown,unknown,unknown,unknown,unknown,garden,2010
Dragon,10.25,male,German Shepherd Dog Mix,2011-01-09,2011-01-09,2011-01-25,yellow-brown,short,large,no,unknown,unknown,unknown,no,unknown,unknown,unknown,2011
Tangó,19.83,male,Staffordshire Terrier Mix,2010-10-03,2010-10-03,2011-01-04,apricot,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,garden,2010
Leila,10.33,female,Siberian Husky Mix,2010-10-03,2010-10-03,2011-01-04,brown,short,medium,yes,unknown,yes,unknown,yes,unknown,unknown,garden,2010
Rex,11.0,male,German Shepherd Dog,2010-11-03,2010-11-03,2011-01-04,brown,short,medium,no,unknown,unknown,unknown,unknown,unknown,unknown,garden,2010
Blanka,11.92,female,Unknown Mix,2010-10-03,2010-10-03,2011-01-04,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Morcos,10.83,male,Unknown Mix,2011-01-20,2011-01-20,2011-01-25,black and brown,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2011
Bart,13.92,male,Dachshund Mix,2010-12-30,2010-12-30,2011-01-11,sable,short,small,unknown,unknown,yes,unknown,no,yes,unknown,both flat and garden,2010
Brikett,9.83,male,Mudi Mix,2011-01-17,2011-01-17,2011-01-25,black,short,medium,yes,yes,yes,yes,unknown,unknown,no,both flat and garden,2011
Iván,10.75,male,Dachshund Mix,2009-03-01,2009-03-01,2011-01-25,black and white,short,small,no,unknown,unknown,unknown,unknown,unknown,no,unknown,2009
Bundi,16.83,male,Puli Mix,2009-03-01,2009-03-01,2011-01-26,black and brown,long,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2009
Csöpi,10.17,male,Unknown Mix,2010-11-03,2010-11-03,2010-12-20,brown,short,small,no,unknown,yes,yes,yes,yes,yes,both flat and garden,2010
Max,9.58,male,Unknown Mix,2010-12-06,2010-12-07,2010-12-06,black,short,medium,unknown,yes,yes,unknown,yes,yes,unknown,both flat and garden,2010
Mogyi,10.17,male,Unknown Mix,2010-11-03,2010-11-03,2010-12-20,brown,short,large,no,unknown,yes,yes,unknown,unknown,unknown,garden,2010
Alfa,9.67,female,Unknown Mix,2010-11-03,2010-11-03,2010-12-20,yellow,wirehaired,medium,yes,unknown,yes,yes,yes,yes,yes,garden,2010
Sörét,10.5,male,Adoptable From:,2010-09-03,2010-09-03,2010-12-20,black,short,large,no,yes,yes,unknown,unknown,yes,unknown,garden,2010
Casper,11.0,male,"German Shepherd Dog, Siberian Husky Mix",2010-09-06,2010-09-06,2010-12-03,gray and white,medium,large,unknown,unknown,yes,no,unknown,unknown,unknown,garden,2010
Fáraó,15.67,male,Unknown Mix,2010-08-03,2010-08-03,2010-12-20,brown,short,medium,no,unknown,yes,unknown,unknown,yes,unknown,garden,2010
Maci,15.67,male,Unknown Mix,2010-10-03,2010-10-03,2010-12-20,black,medium,medium,no,unknown,yes,unknown,unknown,yes,unknown,garden,2010
Fleki,10.17,female,Unknown Mix,2009-11-03,2009-11-03,2011-01-04,yellow,short,medium,yes,unknown,yes,yes,unknown,unknown,unknown,garden,2009
Rulett,9.33,male,Unknown Mix,2010-10-10,2010-10-10,2010-12-20,striped,short,large,no,no,yes,yes,yes,yes,yes,both flat and garden,2010
Mazsola,10.08,male,Unknown Mix,2010-04-01,2010-04-01,2010-11-21,brown,short,medium,no,unknown,yes,unknown,yes,yes,unknown,garden,2010
Löncs,9.17,male,Unknown Mix,2010-12-03,2010-12-03,2010-12-20,golden,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Szöcske,10.08,male,Unknown Mix,2010-10-03,2010-10-03,2010-12-20,brown,short,medium,no,unknown,yes,unknown,unknown,yes,unknown,garden,2010
Negró,10.0,female,Unknown Mix,2010-06-01,2010-06-01,2010-11-21,black,short,medium,yes,unknown,yes,yes,yes,yes,unknown,garden,2010
Dalma,9.92,female,Unknown Mix,2010-02-03,2010-02-03,2010-12-20,brown,short,medium,yes,unknown,yes,unknown,yes,unknown,unknown,garden,2010
Gréta,10.5,female,Unknown Mix,2010-12-01,2010-12-07,2010-12-06,black,short,medium,unknown,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Cindy,9.58,female,Pekingese Mix,2010-11-25,2010-11-25,2011-01-03,brown and white,long,small,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Sári,19.0,female,Poodle Mix,2010-11-27,2010-12-03,2010-12-02,black,medium,small,unknown,yes,yes,yes,yes,yes,unknown,flat,2010
Szutyi,11.33,female,Unknown Mix,2009-04-03,2009-04-03,2010-11-18,black,short,medium,unknown,yes,yes,unknown,yes,yes,unknown,both flat and garden,2009
Kullancs,9.75,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,golden,short,small,unknown,yes,yes,unknown,yes,yes,unknown,garden,2010
Leila,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,brown,short,medium,yes,unknown,unknown,unknown,unknown,unknown,unknown,garden,2010
Kokszos,10.33,male,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,apricot,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,garden,2010
Totó,10.17,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,black,short,medium,yes,yes,yes,yes,yes,yes,unknown,garden,2010
Vizsi,11.0,female,Hungarian Vizsla Mix,2009-02-01,2009-02-01,2010-11-20,brown,wirehaired,medium,yes,unknown,yes,unknown,yes,yes,unknown,garden,2009
Bobby,10.5,male,Schnauzer Mix,2010-04-09,2010-04-09,2010-11-20,black,wirehaired,medium,no,unknown,yes,unknown,no,yes,unknown,garden,2010
Gemma,11.0,female,Unknown Mix,2010-06-10,2010-06-10,2010-11-19,tricolor,medium,large,unknown,unknown,yes,unknown,yes,yes,unknown,both flat and garden,2010
Bársony,11.33,male,Unknown Mix,2010-02-03,2010-02-03,2010-11-18,apricot,short,medium,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,2010
Mimi,10.42,female,Unknown Mix,2009-09-05,2009-09-05,2010-11-19,tricolor,short,medium,unknown,unknown,yes,unknown,yes,yes,yes,unknown,2009
Liliom,9.5,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,white,short,medium,yes,unknown,yes,yes,yes,yes,unknown,garden,2010
Bambi,11.0,female,Unknown Mix,2010-11-10,2010-11-10,2010-11-16,golden,short,large,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2010
Sissy,10.0,female,Unknown Mix,2010-03-08,2010-03-08,2010-11-20,black,short,medium,yes,unknown,yes,yes,yes,yes,unknown,garden,2010
Mazsola,9.83,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,brown,short,large,yes,unknown,unknown,unknown,unknown,unknown,unknown,garden,2010
Elza,9.17,female,Unknown Mix,2010-11-03,2010-11-03,2010-11-18,apricot,short,medium,unknown,yes,yes,unknown,yes,yes,unknown,garden,2010
Töki,12.92,male,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,golden,short,medium,yes,yes,yes,unknown,unknown,yes,unknown,garden,2010
Panni,11.0,female,Dachshund Mix,2009-05-01,2009-05-01,2010-11-21,black,short,small,yes,unknown,yes,yes,yes,yes,unknown,garden,2009
Pletyka,9.75,female,Unknown Mix,2010-05-01,2010-05-01,2010-11-21,black,medium,medium,yes,unknown,yes,yes,no,no,unknown,garden,2010
Endi,10.08,male,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,black,short,medium,unknown,unknown,yes,yes,yes,yes,no,garden,2010
Picuri,10.25,female,Unknown Mix,2009-12-01,2009-12-01,2010-11-21,black,short,small,yes,unknown,yes,unknown,yes,yes,unknown,both flat and garden,2009
Csimbók,9.92,male,Puli Mix,2010-10-03,2010-10-03,2010-11-09,black,long,medium,no,no,yes,yes,yes,yes,unknown,both flat and garden,2010
Zsanett,9.5,female,Unknown Mix,2010-11-10,2010-11-10,2010-11-16,golden,medium,medium,unknown,unknown,yes,unknown,yes,yes,unknown,unknown,2010
Sunyi,14.08,male,Spaniel Mix,2009-10-29,2009-10-29,2010-11-10,black and brown,medium,medium,no,no,yes,no,no,yes,unknown,both flat and garden,2009
Macika,19.08,female,Unknown Mix,2010-03-17,2010-03-17,2010-11-10,striped,medium,large,unknown,unknown,yes,yes,yes,yes,unknown,unknown,2010
Kókusz,13.08,male,Unknown Mix,2010-02-21,2010-02-21,2010-11-10,black,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Dízel,12.08,male,Unknown Mix,2009-09-18,2009-09-18,2010-11-10,black and brown,short,medium,unknown,unknown,yes,unknown,no,no,unknown,both flat and garden,2009
Jaco,15.08,male,German Shepherd Dog Mix,2010-03-13,2010-03-13,2010-11-10,sable,short,large,unknown,unknown,yes,yes,yes,yes,unknown,garden,2010
Apolló,12.08,male,Unknown Mix,2010-03-09,2010-03-09,2010-11-10,yellow-brown,short,large,unknown,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Spanó,13.08,male,Golden Retriever Mix,2010-03-14,2010-03-14,2010-11-10,golden,medium,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Buksi,15.08,male,Puli Mix,2010-04-18,2010-04-18,2010-11-10,black,long,medium,unknown,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Báró,13.92,male,Rottweiler Mix,2007-12-17,2007-12-17,2010-11-10,black and tan,short,large,no,unknown,yes,no,no,yes,unknown,both flat and garden,2007
Joker,12.08,male,Unknown Mix,2009-09-04,2009-09-04,2010-11-10,yellow-brown,short,large,unknown,unknown,yes,no,no,no,no,both flat and garden,2009
Brúnó,11.08,male,Terrier Mix,2010-11-07,2010-11-07,2010-11-11,yellow-brown,wirehaired,medium,unknown,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Fanny,14.08,female,Collie Mix,2010-11-01,2010-11-01,2010-11-13,brown and white,medium,large,yes,unknown,yes,unknown,yes,yes,yes,both flat and garden,2010
Boni,12.08,male,Jagd Terrier,2010-03-06,2010-03-06,2010-11-10,sable,short,small,unknown,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Brúnó,12.08,male,Labrador Retriever Mix,2010-06-06,2010-06-06,2010-11-11,black,short,large,unknown,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Sárkány,12.25,male,German Shepherd Dog Mix,2009-09-06,2009-09-06,2010-11-10,sable,short,large,unknown,unknown,yes,unknown,no,no,unknown,garden,2009
Hubertus,10.08,male,"German Pointer, Staffordshire Terrier Mix",2010-10-29,2010-11-12,2010-11-11,golden,short,large,unknown,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Kópé,14.08,male,German Shepherd Dog Mix,2009-10-01,2009-10-01,2010-11-10,yellow-brown,short,large,unknown,unknown,yes,unknown,no,unknown,unknown,both flat and garden,2009
"""Perdido""",12.0,male,Collie Mix,2010-11-14,2010-11-14,2010-11-15,brown and white,medium,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Zsebi,9.17,female,Unknown Mix,2010-11-06,2010-11-06,2010-11-08,apricot,short,medium,no,unknown,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Rita,18.83,female,Unknown Mix,2010-09-29,2010-09-29,2010-10-26,black and white,medium,small,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Kölyök,9.33,female,German Shepherd Dog Mix,2010-10-03,2010-10-03,2010-10-21,black and brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Kokszos,9.5,male,Labrador Retriever Mix,2010-10-03,2010-10-03,2010-11-09,black,short,medium,no,yes,yes,yes,yes,yes,no,both flat and garden,2010
Kölyök,9.33,male,Unknown Mix,2010-10-03,2010-10-03,2010-10-21,brown,short,large,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Ancsa,9.75,female,Unknown Mix,2010-09-30,2010-09-30,2010-10-26,black,short,medium,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Flitter,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-09,white,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Csaó,10.92,male,Dachshund Mix,2010-10-03,2010-10-03,2010-10-22,yellow,short,small,no,yes,yes,unknown,yes,yes,unknown,both flat and garden,2010
Kölyök,9.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-21,brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Kölyök,9.33,male,Labrador Retriever Mix,2010-10-03,2010-10-03,2010-10-21,white,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Lidi,10.08,female,Dachshund Mix,2010-10-20,2010-10-20,2010-11-08,red,short,small,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2010
Lili,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,saddle back,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Radar,10.17,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Snaci,9.58,male,Schnauzer Mix,2010-10-03,2010-10-03,2010-10-21,black,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Bársony,10.33,female,German Shepherd Dog Mix,2010-10-03,2010-10-03,2010-11-09,saddle back,short,medium,yes,yes,yes,unknown,unknown,unknown,unknown,garden,2010
Borcsa,10.17,female,Staffordshire Terrier Mix,2010-10-03,2010-10-03,2010-10-22,brown,short,medium,no,yes,yes,unknown,yes,unknown,unknown,both flat and garden,2010
Öreglány,19.67,female,Old German Shepherd Mix,2010-10-03,2010-10-03,2010-10-21,brown,long,large,yes,yes,yes,unknown,yes,yes,unknown,both flat and garden,2010
Kölyök,9.25,male,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black and brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Kapocs,11.33,male,Chow Chow Mix,2010-10-03,2010-10-03,2010-11-09,red,short,medium,no,yes,yes,yes,yes,yes,unknown,garden,2010
Szutyi,11.67,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black,short,medium,unknown,yes,yes,unknown,yes,yes,unknown,garden,2010
Fityisz,11.17,male,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,medium,no,yes,yes,unknown,yes,yes,unknown,garden,2010
Pamacs,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,black,medium,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Muki,9.67,male,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,yellow-brown,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,2010
Jocó,10.33,male,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,golden,short,medium,no,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Sunci,16.33,male,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,brown,medium,medium,no,unknown,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Pitypang,11.33,female,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,apricot,short,medium,yes,unknown,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Bori,10.17,female,Puli Mix,2010-02-01,2010-02-01,2010-10-06,black,medium,small,yes,unknown,yes,no,yes,yes,unknown,garden,2010
Dezsõ,9.83,male,Unknown Mix,2010-07-03,2010-07-03,2010-10-21,white,wirehaired,medium,no,yes,yes,yes,yes,yes,unknown,garden,2010
Tücsi,9.58,female,Unknown Mix,2010-10-05,2010-10-06,2010-10-15,black,medium,medium,no,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Hancúr,9.5,male,Unknown Mix,2010-07-03,2010-07-03,2010-10-21,yellow,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,2010
Lili,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,medium,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Völgyi,12.92,male,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,spotty,short,medium,no,yes,yes,unknown,yes,yes,unknown,garden,2010
Pöttöm Panni,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,small,yes,yes,yes,yes,yes,yes,unknown,flat,2010
Simlis,13.58,male,Miniature Schnauzer Mix,2010-05-03,2010-05-03,2010-09-28,apricot,short,small,no,yes,yes,unknown,unknown,unknown,unknown,both flat and garden,2010
Csokor,10.33,female,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,black,short,medium,yes,unknown,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Husi,10.08,female,German Shepherd Dog Mix,2010-09-28,2010-09-28,2010-09-28,apricot,short,medium,yes,unknown,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Soma,10.58,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black,short,large,yes,yes,yes,unknown,unknown,yes,yes,both flat and garden,2010
Zsilip,10.42,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black,short,large,yes,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Muki,10.67,female,Schnauzer Mix,2009-06-01,2009-06-01,2010-10-06,black,wirehaired,medium,yes,unknown,yes,yes,yes,yes,unknown,garden,2009
Meki,11.25,male,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black and white,short,medium,no,yes,yes,yes,yes,yes,unknown,both flat and garden,2010
Lédi,10.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,saddle back,short,medium,yes,yes,yes,unknown,yes,yes,unknown,both flat and garden,2010
Lili,16.17,female,Unknown Mix,2008-05-05,2008-05-05,2010-09-22,red,short,large,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2008
Inez,9.92,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,spotty,short,medium,yes,yes,unknown,unknown,unknown,unknown,unknown,both flat and garden,2010
Bizsu,14.25,female,Rottweiler Mix,2010-05-03,2010-05-03,2010-09-28,black and brown,short,medium,no,yes,yes,unknown,unknown,yes,yes,garden,2010
Hurka,11.33,male,Unknown Mix,2009-04-03,2009-04-03,2010-09-09,apricot,short,small,no,yes,yes,yes,yes,yes,unknown,both flat and garden,2009
